data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7812629,104,MMR14929,14929,7-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Mandalay,Myingyan,Ngazun,Ngazun,21.7862,95.6412,2,Democratic Voice of Burma,National,"On 7 April 2021, in Ngazun township (Myingyan district, Mandalay Region), people held a protest by holding red balloons against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1618336752,MMR
7812646,104,MMR14914,14914,7-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Kachin,Myitkyina,Myitkyina,Myitkyina,25.3832,97.3963,2,Democratic Voice of Burma,National,"On 7 April 2021, in Myitkyina Township (Myitkyina District, Kachin State), locals held a protest against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1618336752,MMR
7812649,104,MMR14934,14934,7-Apr-21,2021,1,Violence against civilians,Attack,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Shan-South,Taunggyi,Nyaungshwe,Nyaungshwe,20.6595,96.932,1,Democratic Voice of Burma,National,"On 7 April 2021, in Nyaungshwe (Nyaungshwe Township, Shan State), a young man was killed and at least 10 others were injured when security forces opened fire on unarmed civilians.",1,1618480068,MMR
7812919,104,MMR14761,14761,7-Apr-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2021-),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Tanintharyi,Dawei,Dawei,Dawei,14.0828,98.1915,2,VOA,International,"On 7 April 2021, near Maw Htar village and Dawei town (Dawei Township, Dawei District, Tanintharyi Region), the Myanmar military LB-103 and KNU brigade-4 clashed. The clash happened as nearly 40 Myanmar military troops from LB-103 allegedly entered the KNU controlled area. Three Myanmar military soldiers died and three others were injured.",3,1618336753,MMR
7812689,104,MMR14857,14857,7-Apr-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2021-),,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,12,Southeast Asia,Myanmar,Shan-North,Muse,Kutkai,Man Pang,23.616,97.9316,1,Kachinland News,Subnational,"On 7 April 2021, in Man Pang village (Kutkai Township, Muse District, Shan State), more than 30 Myanmar military troops approached the KIA position and clashed with the Man Ping village-based KIA battalion-39. Casualties unknown.",0,1618480074,MMR
7812690,104,MMR14809,14809,7-Apr-21,2021,1,Battles,Armed clash,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,Military Forces of Myanmar (2021-),,1,12,Southeast Asia,Myanmar,Shan-North,Muse,Kutkai,Kutkai,23.4579,97.938,2,Kachinland News,Subnational,"On 7 April 2021, in Dum Gam and Mon Yon village (coded as Kutkai) (Shan State), in response to the Myanmar military operation, the KIA ambushed and attacked the Myanmar military LIB-427 in the KIA battalion-8 area. Casualties unknown.",0,1618480074,MMR
7812695,104,MMR14852,14852,7-Apr-21,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Mon,Mawlamyine,Ye,Man Aung,15.1382,97.9152,2,Karen Information Center News,National,"On 7 April 2021, near Man Aung village, Chaung Hpyar area, in Ye township (Mawlamyine District, Mon State), the Myanmar military fired several rounds of artillery shells at the KNU brigade-6 area. Casualties not reported.",0,1618336753,MMR
7814517,104,MMR14996,14996,7-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon,,Yangon,16.8052,96.1561,2,Democratic Voice of Burma,National,"On 7 April 2021, in Yangon city (Yangon region), people held a protest march against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1618442039,MMR
7814527,104,MMR14866,14866,7-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),Buddhist Group (Myanmar); ABFSU: All Burma Federation of Student Unions; Students (Myanmar); Teachers (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Mandalay,Mandalay,,Mandalay,21.9747,96.0836,2,Democratic Voice of Burma; Myanmar Pressphoto Agency,National,"On 7 April 2021, in Mandalay City (Mandalay Region), people - including ABFSU, teachers and Buddhist monks - held a protest march against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1618442039,MMR
7812762,104,MMR14986,14986,7-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon-East,Thaketa,Thaketa,16.793,96.203,2,Myanmar Labour News,National,"On 7 April 2021, in Thaketa township (Yangon-east District, Yangon Region), people held a protest against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1618480086,MMR
7812535,104,MMR14737,14737,7-Apr-21,2021,1,Protests,Excessive force against protesters,Protesters (Myanmar),,6,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,16,Southeast Asia,Myanmar,Bago-East,Bago,Bago,Bago,17.3352,96.4813,1,VOA; Assistance Association for Political Prisoners,National-International,"On 7 April 2021, in Bago town (Bago township, Bago District, Bago Region), locals held a protest against the Myanmar military coup and in support of the civil disobedience movement. The Myanmar military and police intervened and fired gunshots. AAPP and VOA reported that two protesters were killed. [size=no report]",2,1618480090,MMR
7812541,104,MMR14796,14796,7-Apr-21,2021,1,Riots,Violent demonstration,Rioters (Myanmar),,5,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,15,Southeast Asia,Myanmar,Sagaing,Kale,Kale,Kale,23.1568,94.1222,1,Assistance Association for Political Prisoners; AP; Radio Free Asia,National-Regional,"On 7 April 2021, in Kale town (Kale Township, Kale District, Sagaing Region), locals held a demonstration against the Myanmar military coup and in support of the civil disobedience movement. The Myanmar military and police violently dispersed demonstrators with gunshots, including heavy weaponry and grenades. Some demonstrators also fought back and fired shots using hunting rifles. AAPP reported that 12 people were killed, while RFA reported that about 11 people died (fatality coded as 12 using the most recent fatality estimate). 15 wounded and about 18 demonstrators were also arrested. [size=no report]",12,1618336752,MMR
7812566,104,MMR14983,14983,7-Apr-21,2021,1,Riots,Violent demonstration,Rioters (Myanmar),,5,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,15,Southeast Asia,Myanmar,Sagaing,Shwebo,Taze,Taze,22.944,95.3736,1,Assistance Association for Political Prisoners; VOA,National-International,"On 7 April 2021, in Taze town (Taze Township, Shwebo District, Sagaing Region), locals held a demonstration against the Myanmar military coup and in support of the civil disobedience movement. The Myanmar military and police intervened and fired live rounds to disperse demonstrators. Demonstrators fought back with homemade guns. VOA reported that two military soldiers were killed. AAPP reported that 12 demonstrators were killed, while VOA reported that 11 demonstrators were killed. Fatalities coded as 14 (12 demonstrators, 2 soldiers), using the most recent fatality estimate. [size=no report]",14,1618336752,MMR
7812839,104,MMR14784,14784,7-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Shan-North,Kyaukme,Hsipaw,Hsipaw,22.6166,97.3003,2,Shwe Phee Myay News Agency,Subnational,"On 7 April 2021, in Hsipaw township (Kyaukme district, Shan state), people held a protest against the Myanmar military coup and in support of the civil disobedience movement. In addition, they held a candlelight protest at night against the military coup. [size=no report]",0,1618480099,MMR
7812840,104,MMR14840,14840,7-Apr-21,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Shan-North,Lashio,Lashio,Lashio,22.9359,97.7498,1,Shwe Phee Myay News Agency,Subnational,"On 7 April 2021, in Lashio town (Lashio township, Lashio District, Shan State), two bombs exploded in the city and some people were injured. The number of injuries was not reported.",0,1618480099,MMR
7812589,104,MMR14893,14893,7-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Mandalay,Pyinoolwin,Mogoke,Mogoke,22.9176,96.5098,1,AP,International,"On 7 April 2021, in Mogoke town (Mogoke township, Pyin Oo Lwin district, Mandalay Region), locals held a protest against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1618480100,MMR
7812590,104,MMR14731,14731,7-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon-West,Ahlone,Ahlone,16.789,96.1265,2,AP,International,"On 7 April 2021, in Ahlone township (Yangon-West district, Yangon Region), dozens of people held a protest march against the Myanmar military coup and in support of the civil disobedience movement. They also burned a Chinese flag during the protest. [size=dozens]",0,1618480100,MMR
7812847,104,MMR14810,14810,7-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Shan-North,Muse,Kutkai,Kutkai,23.4579,97.938,1,Shwe Phee Myay News Agency,Subnational,"On 7 April 2021, in Kutkai town (Kutkai Township, Muse District, Shan State), people held a protest march against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1618480101,MMR
7812848,104,MMR14811,14811,7-Apr-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2021-),,1,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,12,Southeast Asia,Myanmar,Shan-North,Muse,Kutkai,Kutkai,23.4579,97.938,2,Shwe Phee Myay News Agency,Subnational,"On 7 April 2021, in Kutkai (Kutkai Township, Shan State), clashes broke out between the TNLA and the Myamar Army. Casualties unknown.",0,1618480101,MMR
7812620,104,MMR14854,14854,6-Apr-21,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Shan-North,Kyaukme,Namtu,Man Li,22.7298,97.3522,1,Democratic Voice of Burma,National,"On 6 April 2021, in Man Li village (Namtu Township, Kyaukme District, Shan State), the artillery shells from an unknown armed group reportedly fell in the village which burned down 5 houses. Several villagers also fled.",0,1618480104,MMR
7812894,104,MMR14931,14931,6-Apr-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon-East,North Okkalapa,North Okkalapa,16.9188,96.163,2,VOA,International,"On 6 April 2021, in North Okkalapa township (Yangon-East District, Yangon Region), youth held a protest against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1618480106,MMR
7812900,104,MMR14744,14744,6-Apr-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2021-),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Mon,Thaton,Bilin,Bilin,17.2178,97.2305,2,VOA,International,"On 6 April 2021, in Bilin (Bilin Township, Mon State), clashes broke out between KNU Brigade 6 and Myanmar Army. Casualties unknown.",0,1618336753,MMR
7812652,104,MMR14820,14820,6-Apr-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),,6,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,16,Southeast Asia,Myanmar,Shan-North,Kyaukme,Kyaukme,Kyaukme,22.5392,97.0343,1,Democratic Voice of Burma,National,"On 6 April 2021, in Kyaukme town (Kyaukme Township, Kyaukme District, Shan State), more than 400 people, as well as another group on more than 40 motorcycles, protested against the Myanmar military coup and in support of the civil disobedience movement. Military and police forces intervened and fired tear gas to disperse the crowd. [size=more than 440]",0,1618480108,MMR
7812680,104,MMR14886,14886,6-Apr-21,2021,1,Violence against civilians,Attack,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Kachin,Mohnyin,Mogaung,Mogaung,25.3054,96.9354,1,Kachin News Group,Subnational,"On 6 April 2021, in Mogaung (Mogaung Township, Kachin State), security forces shot inside a funeral home and one man was shot dead and one man was injured.",1,1618336753,MMR
7812686,104,MMR14839,14839,6-Apr-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2021-),,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,12,Southeast Asia,Myanmar,Shan-North,Lashio,Lashio,Lashio,22.9359,97.7498,2,Kachinland News,Subnational,"On 6 April 2021, in Lashio (Lashio Township, Shan State), fighting broke out between the KIA and Myanmar Army. Casualties unknown.",0,1618480114,MMR
7812687,104,MMR14916,14916,6-Apr-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2021-),,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,12,Southeast Asia,Myanmar,Shan-North,Muse,Kutkai,Nam Hpat Kar,23.6914,97.822,2,Kachinland News,Subnational,"On 6 April 2021, near Nar Kawng village, Nam Hpat Kar village track (Kutkai Township, Muse District, Shan State), the Myanmar military and KIA battalion-8 of brigade-4 clashed. Casualties unknown.",0,1618480114,MMR
7812688,104,MMR14904,14904,6-Apr-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2021-),,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,12,Southeast Asia,Myanmar,Shan-North,Muse,Muse,Muse,23.9933,97.9103,3,Kachinland News,Subnational,"On 6 April 2021, in Shan state (coded at Muse township), fighting broke out between the Myanmar Army and KIA Brigade 4 and 6. Casualties unknown.",0,1618480114,MMR
7812692,104,MMR15002,15002,6-Apr-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2021-),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Mon,Mawlamyine,Ye,Ye,15.2465,97.8551,2,Karen Information Center News,National,"On 6 April 2021, in Ye (Ye Township, Mon State), fighting broke out between the KNU and Myanmar Army.",0,1618336753,MMR
7812693,104,MMR14779,14779,6-Apr-21,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2021-),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,1,Karen Information Center News,Subnational,"On 6 April 2021, in Day Pu No village in KNU Brigade 5 area (Hpapun Township, Kayin State), the Myanmar military carried out an airstrike against the KNU. A high school was damaged by the Myanmar military's airstrike.",0,1618336753,MMR
7812694,104,MMR14759,14759,6-Apr-21,2021,1,Battles,Armed clash,Military Forces of Myanmar (2021-),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Tanintharyi,Dawei,Dawei,Dawei,14.0828,98.1915,2,Karen Information Center News,National,"On 6 April 2021, in Dawei (Dawei Township, Tanintharyi Region), a captain and two soldiers were killed during an armed clash between the Myanmar Army and the KNU-Karen National Union's 4th Brigade.",3,1618336753,MMR
